1521898930.191,984.97
1521898930.191,984.97
1521898930.212,984.97
1521898930.234,984.95
1521898930.256,984.96
1521898930.277,984.98
1521898930.299,984.96
1521898930.320,984.98
1521898930.342,984.97
1521898930.364,984.97
1521898930.385,984.97
1521898930.407,984.97
1521898930.429,985.00
1521898930.450,984.99
1521898930.472,985.00
1521898930.493,985.01
1521898930.515,985.00
1521898930.536,984.98
1521898930.558,984.98
1521898930.558,984.98
1521898930.580,985.01
1521898930.602,984.99
1521898930.623,984.98
1521898930.645,984.99
1521898930.666,984.97
1521898930.688,984.98
1521898930.709,984.98
1521898930.731,984.99
1521898930.753,984.98
1521898930.774,984.98
1521898930.796,984.97
1521898930.818,985.00
1521898930.839,984.99
1521898930.861,985.01
1521898930.882,984.99
1521898930.904,984.98
1521898930.925,985.01
1521898930.947,985.03
1521898930.947,985.03
1521898930.969,985.00
1521898930.991,985.01
1521898931.012,984.99
1521898931.034,984.99
1521898931.055,985.00
1521898931.077,985.00
1521898931.098,985.01
1521898931.120,985.02
1521898931.141,984.98
1521898931.163,985.00
1521898931.185,984.99
1521898931.207,984.99
1521898931.228,985.00
1521898931.250,985.02
1521898931.271,984.98
1521898931.293,985.01
1521898931.314,985.00
1521898931.336,985.00
1521898931.336,985.00
1521898931.357,985.02
1521898931.379,985.01
1521898931.401,985.01
1521898931.423,985.01
1521898931.444,985.02
1521898931.466,985.02
1521898931.488,985.01
1521898931.509,985.02
1521898931.531,985.03
1521898931.552,985.00
1521898931.574,985.03
1521898931.596,985.04
1521898931.617,985.02
1521898931.639,985.03
1521898931.660,985.02
1521898931.682,985.00
1521898931.703,985.04
1521898931.703,985.04
1521898931.725,985.03
1521898931.747,985.03
1521898931.769,985.02
1521898931.790,985.04
1521898931.812,985.04
1521898931.833,985.04
1521898931.855,985.01
1521898931.877,985.02
1521898931.898,985.01
1521898931.920,985.01
1521898931.942,985.05
1521898931.963,985.01
1521898931.985,985.03
1521898932.007,985.01
1521898932.028,985.01
1521898932.050,985.01
1521898932.071,985.02
1521898932.093,985.01
1521898932.093,985.01
1521898932.115,985.01
1521898932.136,985.01
1521898932.158,985.02
1521898932.180,985.02
1521898932.201,985.01
1521898932.223,984.99
1521898932.244,985.00
1521898932.266,985.00
1521898932.287,984.99
1521898932.309,984.99
1521898932.330,985.00
1521898932.352,985.02
1521898932.374,985.00
1521898932.395,985.01
1521898932.417,985.01
1521898932.438,985.01
1521898932.460,984.99
1521898932.460,984.99
1521898932.481,985.00
1521898932.503,985.00
1521898932.525,984.99
1521898932.547,985.01
1521898932.568,985.00
1521898932.590,984.99
1521898932.612,984.96
1521898932.633,985.03
1521898932.655,984.99
1521898932.676,985.00
1521898932.698,984.99
1521898932.720,984.98
1521898932.741,984.99
1521898932.763,984.98
1521898932.784,984.98
1521898932.806,984.97
1521898932.828,985.00
1521898932.849,984.98
1521898932.849,984.98
1521898932.871,984.99
1521898932.893,984.98
1521898932.914,984.98
1521898932.936,985.00
1521898932.957,984.94
1521898932.979,984.98
1521898933.001,984.98
1521898933.022,984.99
1521898933.044,984.96
1521898933.065,984.95
1521898933.087,984.94
1521898933.109,984.95
1521898933.130,984.96
1521898933.152,984.97
1521898933.173,984.94
1521898933.196,984.95
1521898933.217,984.95
1521898933.217,984.95
1521898933.239,984.95
1521898933.261,984.95
1521898933.282,984.94
1521898933.304,984.92
1521898933.326,984.93
1521898933.347,984.94
1521898933.369,984.94
1521898933.390,984.91
1521898933.412,984.94
1521898933.433,984.92
1521898933.455,984.95
1521898933.477,984.91
1521898933.498,984.94
1521898933.520,984.92
1521898933.541,984.96
1521898933.563,984.92
1521898933.584,984.93
1521898933.584,984.93
1521898933.606,984.93
1521898933.628,984.92
1521898933.650,984.92
1521898933.671,984.95
1521898933.693,984.94
1521898933.714,984.95
1521898933.736,984.93
1521898933.757,984.91
1521898933.779,984.91
1521898933.801,984.94
1521898933.823,984.95
1521898933.844,984.94
1521898933.866,984.93
1521898933.887,984.93
1521898933.909,984.91
1521898933.930,984.90
1521898933.952,984.92
1521898933.973,984.92
1521898933.973,984.92
1521898933.995,984.91
1521898934.017,984.92
1521898934.038,984.91
1521898934.060,984.93
1521898934.082,984.92
1521898934.103,984.92
1521898934.125,984.92
1521898934.146,984.91
1521898934.168,984.90
1521898934.189,984.90
1521898934.211,984.93
1521898934.233,984.91
1521898934.255,984.93
1521898934.276,984.92
1521898934.298,984.89
1521898934.319,984.91
1521898934.341,984.95
1521898934.362,984.93
1521898934.362,984.93
1521898934.384,984.90
1521898934.406,984.92
1521898934.427,984.91
1521898934.449,984.91
1521898934.471,984.91
1521898934.492,984.91
1521898934.514,984.90
1521898934.535,984.91
1521898934.557,984.93
1521898934.578,984.91
1521898934.600,984.91
1521898934.622,984.90
1521898934.643,984.91
1521898934.665,984.90
1521898934.686,984.90
1521898934.708,984.90
1521898934.730,984.91
1521898934.730,984.91
1521898934.751,984.90
1521898934.773,984.90
1521898934.795,984.89
1521898934.816,984.88
1521898934.838,984.91
1521898934.860,984.88
1521898934.881,984.87
1521898934.903,984.89
1521898934.924,984.92
1521898934.946,984.90
1521898934.968,984.89
1521898934.989,984.86
1521898935.011,984.90
1521898935.033,984.89
1521898935.054,984.87
1521898935.076,984.89
1521898935.097,984.88
1521898935.119,984.88
1521898935.119,984.88
1521898935.141,984.89
1521898935.162,984.89
1521898935.184,984.89
1521898935.205,984.87
1521898935.227,984.88
1521898935.249,984.89
1521898935.270,984.89
1521898935.292,984.91
1521898935.313,984.87
1521898935.335,984.88
1521898935.357,984.89
1521898935.378,984.88
1521898935.400,984.89
1521898935.421,984.91
1521898935.443,984.88
1521898935.465,984.89
1521898935.486,984.91
1521898935.486,984.91
1521898935.508,984.92
1521898935.530,984.91
1521898935.551,984.88
1521898935.573,984.89
1521898935.594,984.92
1521898935.616,984.91
1521898935.638,984.92
1521898935.659,984.92
1521898935.681,984.92
1521898935.702,984.91
1521898935.724,984.92
1521898935.746,984.93
1521898935.768,984.90
1521898935.789,984.88
1521898935.811,984.90
1521898935.832,984.93
1521898935.854,984.91
1521898935.875,984.91
1521898935.875,984.91
1521898935.897,984.93
1521898935.919,984.94
1521898935.940,984.94
1521898935.962,984.92
1521898935.983,984.92
1521898936.005,984.92
1521898936.026,984.93
1521898936.048,984.95
1521898936.070,984.94
1521898936.091,984.93
1521898936.113,984.92
1521898936.135,984.92
1521898936.156,984.94
1521898936.178,984.93
1521898936.199,984.93
1521898936.221,984.92
1521898936.243,984.96
1521898936.264,984.95
1521898936.264,984.95
1521898936.286,984.93
1521898936.308,984.95
1521898936.329,984.95
1521898936.351,984.93
1521898936.372,984.95
1521898936.394,984.95
1521898936.415,984.96
1521898936.437,984.94
1521898936.458,984.94
1521898936.480,984.94
1521898936.502,984.94
1521898936.523,984.93
1521898936.545,984.95
1521898936.567,984.95
1521898936.588,984.94
1521898936.610,984.95
1521898936.631,984.94
1521898936.653,984.95
1521898936.653,984.95
1521898936.675,984.97
1521898936.697,984.94
1521898936.718,984.97
1521898936.740,984.96
1521898936.761,984.97
1521898936.783,984.96
1521898936.804,984.98
1521898936.826,984.95
1521898936.848,984.95
1521898936.869,984.96
1521898936.891,984.96
1521898936.912,984.97
1521898936.934,984.96
1521898936.956,984.97
1521898936.977,984.96
1521898936.999,984.97
1521898937.020,985.00
1521898937.020,985.00
1521898937.042,984.98
1521898937.064,984.97
1521898937.085,984.98
1521898937.107,984.98
1521898937.128,985.01
1521898937.150,984.99
1521898937.172,984.97
1521898937.193,984.99
1521898937.215,984.99
1521898937.236,984.99
1521898937.258,984.98
1521898937.280,984.99
1521898937.301,984.97
1521898937.323,985.00
1521898937.346,984.99
1521898937.368,985.00
1521898937.368,985.00
1521898937.389,985.00
1521898937.411,984.98
1521898937.433,984.99
1521898937.454,985.01
1521898937.476,984.99
1521898937.498,985.01
1521898937.519,984.98
1521898937.541,984.99
1521898937.562,985.00
1521898937.584,984.96
1521898937.605,985.00
1521898937.627,985.00
1521898937.649,984.98
1521898937.670,985.02
1521898937.692,985.02
1521898937.713,985.02
1521898937.735,985.01
1521898937.756,985.01
1521898937.756,985.01
1521898937.778,985.01
1521898937.800,985.01
1521898937.822,985.00
1521898937.843,984.99
1521898937.865,985.00
1521898937.886,985.01
1521898937.908,985.01
1521898937.929,985.01
1521898937.951,985.03
1521898937.972,985.02
1521898937.995,985.01
1521898938.016,984.98
1521898938.038,985.02
1521898938.059,985.03
1521898938.081,985.02
1521898938.102,985.01
1521898938.124,985.04
1521898938.146,984.99
1521898938.146,984.99
1521898938.168,985.03
1521898938.189,985.01
1521898938.211,985.02
1521898938.232,985.00
1521898938.254,985.00
1521898938.275,985.01
1521898938.297,985.02
1521898938.319,985.03
1521898938.340,985.00
1521898938.362,985.01
1521898938.383,985.01
1521898938.405,985.02
1521898938.427,985.03
1521898938.448,985.01
1521898938.470,985.01
1521898938.491,985.03
1521898938.513,985.01
1521898938.513,985.01
1521898938.534,985.02
1521898938.556,985.02
1521898938.578,985.01
1521898938.600,984.99
1521898938.621,985.02
1521898938.643,985.02
1521898938.664,985.00
1521898938.686,984.99
1521898938.708,985.00
1521898938.729,985.00
1521898938.751,985.01
1521898938.772,985.01
1521898938.794,985.02
1521898938.815,985.02
1521898938.837,984.99
1521898938.858,985.02
1521898938.880,985.03
1521898938.902,985.02
1521898938.902,985.02
1521898938.923,985.01
1521898938.945,985.01
1521898938.967,985.00
1521898938.988,985.01
1521898939.010,985.02
1521898939.032,985.02
1521898939.053,985.00
1521898939.075,984.99
1521898939.096,985.03
1521898939.118,985.00
1521898939.140,985.01
1521898939.161,985.00
1521898939.183,985.00
1521898939.204,984.99
1521898939.226,985.00
1521898939.248,985.01
1521898939.269,985.04
1521898939.291,984.99
1521898939.291,984.99
1521898939.312,984.97
1521898939.334,984.98
1521898939.356,984.99
1521898939.377,984.99
1521898939.399,985.00
1521898939.420,984.98
1521898939.442,984.97
1521898939.463,984.97
1521898939.485,984.98
1521898939.507,984.97
1521898939.528,984.96
1521898939.550,984.98
1521898939.571,984.99
1521898939.593,984.98
1521898939.614,984.97
1521898939.636,984.98
1521898939.658,984.98
1521898939.679,985.00
1521898939.679,985.00
1521898939.701,984.98
1521898939.723,984.98
1521898939.744,984.94
1521898939.766,984.96
1521898939.787,984.96
1521898939.809,984.96
1521898939.831,984.95
1521898939.852,984.97
1521898939.874,984.95
1521898939.895,984.98
1521898939.917,984.96
1521898939.939,984.95
1521898939.960,984.96
1521898939.982,984.95
1521898940.004,984.94
1521898940.025,984.93
1521898940.047,984.93
1521898940.068,984.94
1521898940.068,984.94
1521898940.090,984.97
1521898940.112,984.92
1521898940.133,984.94
1521898940.155,984.92
1521898940.177,984.94
1521898940.198,984.93
1521898940.220,984.94
1521898940.241,984.93
1521898940.263,984.93
1521898940.285,984.91
1521898940.306,984.94
1521898940.328,984.93
1521898940.349,984.93
1521898940.371,984.92
1521898940.392,984.93
1521898940.414,984.93
1521898940.435,984.93
1521898940.435,984.93
1521898940.457,984.92
1521898940.479,984.91
1521898940.501,984.90
1521898940.522,984.92
1521898940.544,984.92
1521898940.565,984.91
1521898940.587,984.93
1521898940.609,984.91
1521898940.630,984.90
1521898940.652,984.90
1521898940.674,984.90
1521898940.695,984.92
1521898940.717,984.90
1521898940.738,984.90
1521898940.760,984.91
1521898940.781,984.91
1521898940.803,984.91
1521898940.825,984.90
1521898940.825,984.90
1521898940.846,984.88
1521898940.868,984.89
1521898940.890,984.89
1521898940.911,984.89
1521898940.933,984.90
1521898940.954,984.90
1521898940.976,984.92
1521898940.997,984.90
1521898941.019,984.88
1521898941.041,984.87
1521898941.063,984.90
1521898941.084,984.89
1521898941.106,984.91
1521898941.127,984.89
1521898941.149,984.90
1521898941.170,984.91
1521898941.192,984.92
1521898941.192,984.92
1521898941.214,984.91
1521898941.236,984.90
1521898941.257,984.89
1521898941.279,984.90
1521898941.300,984.90
1521898941.322,984.86
1521898941.344,984.90
1521898941.365,984.88
1521898941.387,984.90
1521898941.408,984.89
1521898941.430,984.88
1521898941.452,984.88
1521898941.473,984.90
1521898941.495,984.91
1521898941.517,984.89
1521898941.538,984.91
1521898941.560,984.88
1521898941.581,984.91
1521898941.581,984.91
1521898941.603,984.91
1521898941.625,984.87
1521898941.647,984.87
1521898941.668,984.90
1521898941.690,984.90
1521898941.711,984.92
1521898941.733,984.90
1521898941.754,984.91
1521898941.776,984.90
1521898941.798,984.87
1521898941.819,984.90
1521898941.841,984.91
1521898941.862,984.92
1521898941.884,984.90
1521898941.905,984.90
1521898941.927,984.92
1521898941.948,984.90
1521898941.970,984.91
1521898941.970,984.91
1521898941.992,984.91
1521898942.014,984.89
1521898942.036,984.92
1521898942.057,984.91
1521898942.079,984.91
1521898942.100,984.92
1521898942.122,984.90
1521898942.143,984.92
1521898942.166,984.90
1521898942.187,984.92
1521898942.209,984.93
1521898942.230,984.92
1521898942.252,984.92
1521898942.273,984.92
1521898942.295,984.90
1521898942.317,984.94
1521898942.317,984.94
1521898942.338,984.94
1521898942.360,984.93
1521898942.382,984.92
1521898942.403,984.94
1521898942.425,984.94
1521898942.447,984.92
1521898942.468,984.92
1521898942.490,984.94
1521898942.511,984.93
1521898942.533,984.92
1521898942.555,984.95
1521898942.577,984.94
1521898942.598,984.95
1521898942.620,984.94
1521898942.641,984.94
1521898942.663,984.92
1521898942.684,984.94
1521898942.706,984.96
1521898942.706,984.96
1521898942.728,984.93
1521898942.749,984.94
1521898942.771,984.96
1521898942.793,984.95
1521898942.814,984.95
1521898942.836,984.94
1521898942.857,984.96
1521898942.879,984.96
1521898942.900,984.97
1521898942.922,984.98
1521898942.944,984.97
1521898942.965,984.95
1521898942.987,984.96
1521898943.009,984.96
1521898943.030,984.98
1521898943.052,984.97
1521898943.073,984.97
1521898943.073,984.97
1521898943.095,984.98
1521898943.117,984.98
1521898943.139,984.97
1521898943.160,984.96
1521898943.182,984.96
1521898943.203,984.97
1521898943.225,984.98
1521898943.247,985.00
1521898943.268,984.98
1521898943.290,984.98
1521898943.312,984.99
1521898943.333,984.98
1521898943.356,985.00
1521898943.377,984.99
1521898943.399,985.00
1521898943.420,985.00
1521898943.442,984.99
1521898943.463,984.97
1521898943.463,984.97
1521898943.485,985.00
1521898943.507,985.00
1521898943.529,985.01
1521898943.550,984.98
1521898943.572,985.00
1521898943.593,985.00
1521898943.615,984.99
1521898943.636,985.01
1521898943.658,985.01
1521898943.679,984.99
1521898943.701,985.02
1521898943.723,984.99
1521898943.744,985.02
1521898943.766,985.02
1521898943.787,984.99
1521898943.809,984.99
1521898943.831,985.01
1521898943.831,985.01
1521898943.852,985.02
1521898943.874,985.00
1521898943.896,985.02
1521898943.917,985.02
1521898943.939,985.00
1521898943.960,984.99
1521898943.982,985.03
1521898944.004,985.02
1521898944.025,985.03
1521898944.047,985.02
1521898944.069,985.02
1521898944.090,985.02
1521898944.112,985.02
1521898944.133,985.03
1521898944.155,985.02
1521898944.177,985.03
1521898944.198,985.03
1521898944.220,985.04
1521898944.220,985.04
1521898944.242,985.03
1521898944.263,985.02
1521898944.285,985.03
1521898944.307,985.04
1521898944.328,985.04
1521898944.350,985.04
1521898944.371,985.01
1521898944.393,985.02
1521898944.415,985.03
1521898944.436,985.03
1521898944.458,985.04
1521898944.480,985.00
1521898944.501,985.02
1521898944.523,985.03
1521898944.544,985.07
1521898944.566,985.01
1521898944.587,985.04
1521898944.587,985.04
1521898944.609,985.03
1521898944.631,985.02
1521898944.652,985.04
1521898944.674,985.02
1521898944.696,985.03
1521898944.717,985.02
1521898944.739,985.04
1521898944.760,985.03
1521898944.782,985.02
1521898944.804,985.01
1521898944.826,985.03
1521898944.847,985.03
1521898944.869,985.03
1521898944.890,985.00
1521898944.912,985.03
1521898944.933,985.02
1521898944.955,985.03
1521898944.977,985.02
1521898944.977,985.02
1521898944.999,985.01
1521898945.020,985.02
1521898945.042,984.99
1521898945.063,985.01
1521898945.085,985.03
1521898945.107,985.04
1521898945.128,985.01
1521898945.150,984.99
1521898945.171,985.03
1521898945.193,985.02
1521898945.214,985.01
1521898945.236,985.01
1521898945.258,985.02
1521898945.279,985.01
1521898945.301,985.01
1521898945.322,984.98
1521898945.344,984.99
1521898945.365,984.98
1521898945.365,984.98
1521898945.387,985.00
1521898945.409,984.98
1521898945.430,984.98
1521898945.452,984.98
1521898945.474,984.98
1521898945.495,984.99
1521898945.517,985.01
1521898945.538,985.01
1521898945.560,985.01
1521898945.582,984.99
1521898945.603,984.96
1521898945.625,984.99
1521898945.646,984.98
1521898945.668,984.98
1521898945.689,984.99
1521898945.711,985.00
1521898945.732,984.99
1521898945.732,984.99
1521898945.754,984.98
1521898945.776,984.98
1521898945.798,984.99
1521898945.819,984.96
1521898945.841,984.95
1521898945.862,984.98
1521898945.884,984.98
1521898945.906,984.98
1521898945.928,984.99
1521898945.949,984.96
1521898945.971,984.97
1521898945.993,984.98
1521898946.014,984.98
1521898946.036,984.94
1521898946.057,984.98
1521898946.079,984.96
1521898946.100,984.94
1521898946.100,984.94
1521898946.122,984.96
1521898946.144,984.97
1521898946.166,984.95
1521898946.187,984.96
1521898946.209,984.97
1521898946.230,984.94
1521898946.252,984.96
1521898946.273,984.95
1521898946.295,984.95
1521898946.317,984.94
1521898946.338,984.95
1521898946.360,984.95
1521898946.381,984.93
1521898946.403,984.94
1521898946.425,984.93
1521898946.446,984.95
1521898946.468,984.95
1521898946.489,984.92
1521898946.489,984.92
1521898946.511,984.94
1521898946.533,984.95
1521898946.554,984.93
1521898946.576,984.92
1521898946.597,984.94
1521898946.619,984.93
1521898946.641,984.93
1521898946.662,984.94
1521898946.684,984.91
1521898946.705,984.93
1521898946.727,984.90
1521898946.749,984.92
1521898946.770,984.90
1521898946.792,984.93
1521898946.813,984.93
1521898946.835,984.93
1521898946.857,984.90
1521898946.878,984.93
1521898946.878,984.93
1521898946.900,984.90
1521898946.922,984.92
1521898946.943,984.92
1521898946.965,984.89
1521898946.986,984.91
1521898947.008,984.89
1521898947.030,984.90
1521898947.051,984.92
1521898947.073,984.90
1521898947.094,984.91
1521898947.116,984.90
1521898947.138,984.89
1521898947.159,984.91
1521898947.181,984.93
1521898947.202,984.90
1521898947.224,984.91
1521898947.245,984.90
1521898947.245,984.90
1521898947.267,984.91
1521898947.289,984.89
1521898947.310,984.91
1521898947.332,984.90
1521898947.353,984.91
1521898947.375,984.91
1521898947.397,984.89
1521898947.418,984.91
1521898947.440,984.92
1521898947.461,984.91
1521898947.483,984.88
1521898947.505,984.90
1521898947.527,984.88
1521898947.548,984.90
1521898947.570,984.90
1521898947.591,984.89
1521898947.613,984.88
1521898947.634,984.90
1521898947.634,984.90
1521898947.656,984.86
1521898947.678,984.88
1521898947.699,984.90
1521898947.721,984.87
1521898947.742,984.90
1521898947.764,984.89
1521898947.786,984.91
1521898947.807,984.91
1521898947.829,984.88
1521898947.850,984.90
1521898947.872,984.90
1521898947.894,984.90
1521898947.915,984.90
1521898947.937,984.91
1521898947.959,984.89
1521898947.980,984.90
1521898948.002,984.90
1521898948.023,984.92
1521898948.023,984.92
1521898948.045,984.92
1521898948.067,984.91
1521898948.089,984.90
1521898948.110,984.92
1521898948.132,984.91
1521898948.153,984.93
1521898948.175,984.92
1521898948.196,984.92
1521898948.218,984.92
1521898948.239,984.92
1521898948.261,984.90
1521898948.283,984.92
1521898948.304,984.92
1521898948.326,984.92
1521898948.348,984.93
1521898948.369,984.93
1521898948.391,984.92
1521898948.391,984.92
1521898948.412,984.92
1521898948.434,984.93
1521898948.456,984.91
1521898948.478,984.91
1521898948.499,984.94
1521898948.521,984.91
1521898948.542,984.93
1521898948.564,984.94
1521898948.585,984.94
1521898948.607,984.95
1521898948.629,984.96
1521898948.650,984.95
1521898948.672,984.96
1521898948.694,984.96
1521898948.715,984.94
1521898948.737,984.95
1521898948.758,984.95
1521898948.758,984.95
1521898948.780,984.93
1521898948.802,984.92
1521898948.823,984.93
1521898948.845,984.95
1521898948.867,984.94
1521898948.888,984.94
1521898948.910,984.96
1521898948.931,984.95
1521898948.953,984.94
1521898948.974,984.97
1521898948.996,984.97
1521898949.018,984.96
1521898949.039,984.93
1521898949.061,984.97
1521898949.082,984.96
1521898949.104,984.99
1521898949.126,984.96
1521898949.147,984.97
1521898949.147,984.97
1521898949.169,984.97
1521898949.191,984.97
1521898949.212,984.99
1521898949.234,984.96
1521898949.256,984.99
1521898949.277,984.97
1521898949.299,984.99
1521898949.320,984.97
1521898949.342,984.97
1521898949.364,984.96
1521898949.386,984.98
1521898949.407,984.98
